,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288
1,7.979999918461544e-05,8.819999948173063e-05,0.0001449999999749707,0.00028340000062598847,0.000554799999918032,0.0010990000000674627,0.002283299999362498,0.004691799999818613,0.009234699999979057,0.01876269999957003,0.03951839999990625,0.07975549999991927,0.1612539999996443
2,0.00010750000001280569,0.00018499999987398041,0.0003295999995316379,0.0006533999994644546,0.00132229999962874,0.002620100000058301,0.005383599999731814,0.011374800000339746,0.022286499999609077,0.0455530009994618,0.09114279999994324,0.1870214999999007,0.38715200099977665
3,0.00020529999983409652,0.0004565999997794279,0.0009275000002162415,0.0018798000000970205,0.003922699999748147,0.008510300000125426,0.017616799999814248,0.03735560000041005,0.07656450000013137,0.156827599999815,0.3199998010004492,0.663935300999583,1.6008102030000373
4,0.00034309999955439707,0.0009904000007736613,0.002167800000279385,0.005433499999526248,0.012473400000089896,0.029876100000365113,0.06458289999955014,0.15143259999967995,0.300874100999863,0.7780780009998125,1.3991254020002089,3.184987605999595,5.731084608999481
5,0.00041419999979552813,0.0010862999997698353,0.003671100000246952,0.012606500000401866,0.028361900000163587,0.07035080000059679,0.1939109009999811,0.41037109999979293,1.2605168019999837,2.315193804000046,5.149115306000567,11.872292614999424,26.181737778999377
6,0.00074640000002546,0.0017150999992736615,0.00488850000056118,0.01580660000036005,0.05589250000048196,0.20242169999983162,0.44418510000014066,1.1138941989993327,3.384290293999584,7.8439376670003185,17.725612205999823,48.168533440999454,96.50038709
